type,category,question,answer,clean_text,spu_id,spu_name,sub_category,brand,specs,description,rule_id,rule_category,rule_title,rule_content,session_id,turn_id,role,message,intent_label
product,家居,,,海尔官方正品海尔 厨具 129型，规格: 升级版 | 颜色: 樱花粉 | 重量: 2.1kg。支持全国联保，人体工学设计。已通过家居行业标准认证。,SPU001129,海尔 厨具 129型,厨具,海尔,规格: 升级版 | 颜色: 樱花粉 | 重量: 2.1kg,海尔官方正品海尔 厨具 129型，规格: 升级版 | 颜色: 樱花粉 | 重量: 2.1kg。支持全国联保，人体工学设计。已通过家居行业标准认证。,,,,,,,,,
product,家居,,,伊利官方正品伊利 厨具 130型，规格: Pro版 | 颜色: 星空灰 | 重量: 24.0kg。支持全国联保，多功能收纳。已通过家居行业标准认证。,SPU001130,伊利 厨具 130型,厨具,伊利,规格: Pro版 | 颜色: 星空灰 | 重量: 24.0kg,伊利官方正品伊利 厨具 130型，规格: Pro版 | 颜色: 星空灰 | 重量: 24.0kg。支持全国联保，多功能收纳。已通过家居行业标准认证。,,,,,,,,,
product,家居,,,良品铺子官方正品良品铺子 厨具 131型，颜色: 珍珠白。支持全国联保，人体工学设计。已通过家居行业标准认证。,SPU001131,良品铺子 厨具 131型,厨具,良品铺子,颜色: 珍珠白,良品铺子官方正品良品铺子 厨具 131型，颜色: 珍珠白。支持全国联保，人体工学设计。已通过家居行业标准认证。,,,,,,,,,
product,家居,,,【资生堂旗舰店】资生堂 厨具 132型，规格: Pro版 | 颜色: 经典黑。人体工学设计。现在下单享30天价保。,SPU001132,资生堂 厨具 132型,厨具,资生堂,规格: Pro版 | 颜色: 经典黑,【资生堂旗舰店】资生堂 厨具 132型，规格: Pro版 | 颜色: 经典黑。人体工学设计。现在下单享30天价保。,,,,,,,,,
product,家居,,,海尔海尔 厨具 133型，规格: 旗舰版 | 颜色: 樱花粉。家居品类热销产品，累计好评4万+。多功能收纳,SPU001133,海尔 厨具 133型,厨具,海尔,规格: 旗舰版 | 颜色: 樱花粉,海尔海尔 厨具 133型，规格: 旗舰版 | 颜色: 樱花粉。家居品类热销产品，累计好评4万+。多功能收纳,,,,,,,,,
product,家居,,,【伊利旗舰店】伊利 厨具 134型，颜色: 雾霾蓝 | 重量: 19.5kg | 规格: 标准版。北欧简约风格。现在下单享限时包邮。,SPU001134,伊利 厨具 134型,厨具,伊利,颜色: 雾霾蓝 | 重量: 19.5kg | 规格: 标准版,【伊利旗舰店】伊利 厨具 134型，颜色: 雾霾蓝 | 重量: 19.5kg | 规格: 标准版。北欧简约风格。现在下单享限时包邮。,,,,,,,,,
product,家居,,,三只松鼠三只松鼠 厨具 135型，颜色: 珍珠白。家居品类热销产品，累计好评11万+。多功能收纳,SPU001135,三只松鼠 厨具 135型,厨具,三只松鼠,颜色: 珍珠白,三只松鼠三只松鼠 厨具 135型，颜色: 珍珠白。家居品类热销产品，累计好评11万+。多功能收纳,,,,,,,,,
product,家居,,,华为华为 厨具 136型，规格: 升级版 | 重量: 12.2kg。家居品类热销产品，累计好评18万+。多功能收纳,SPU001136,华为 厨具 136型,厨具,华为,规格: 升级版 | 重量: 12.2kg,华为华为 厨具 136型，规格: 升级版 | 重量: 12.2kg。家居品类热销产品，累计好评18万+。多功能收纳,,,,,,,,,
product,家居,,,【三星旗舰店】三星 厨具 137型，重量: 5.7kg。实木环保材质。现在下单享30天价保。,SPU001137,三星 厨具 137型,厨具,三星,重量: 5.7kg,【三星旗舰店】三星 厨具 137型，重量: 5.7kg。实木环保材质。现在下单享30天价保。,,,,,,,,,
product,家居,,,耐克耐克 厨具 138型，颜色: 樱花粉 | 重量: 16.3kg。家居品类热销产品，累计好评46万+。北欧简约风格,SPU001138,耐克 厨具 138型,厨具,耐克,颜色: 樱花粉 | 重量: 16.3kg,耐克耐克 厨具 138型，颜色: 樱花粉 | 重量: 16.3kg。家居品类热销产品，累计好评46万+。北欧简约风格,,,,,,,,,
product,家居,,,安踏安踏 厨具 139型，规格: 旗舰版 | 颜色: 经典黑。家居品类热销产品，累计好评35万+。人体工学设计,SPU001139,安踏 厨具 139型,厨具,安踏,规格: 旗舰版 | 颜色: 经典黑,安踏安踏 厨具 139型，规格: 旗舰版 | 颜色: 经典黑。家居品类热销产品，累计好评35万+。人体工学设计,,,,,,,,,
product,家居,,,兰蔻官方正品兰蔻 厨具 140型，重量: 9.9kg | 规格: 升级版 | 颜色: 经典黑。支持全国联保，实木环保材质。已通过家居行业标准认证。,SPU001140,兰蔻 厨具 140型,厨具,兰蔻,重量: 9.9kg | 规格: 升级版 | 颜色: 经典黑,兰蔻官方正品兰蔻 厨具 140型，重量: 9.9kg | 规格: 升级版 | 颜色: 经典黑。支持全国联保，实木环保材质。已通过家居行业标准认证。,,,,,,,,,
product,家居,,,小米小米 厨具 141型，颜色: 雾霾蓝。家居品类热销产品，累计好评37万+。多功能收纳,SPU001141,小米 厨具 141型,厨具,小米,颜色: 雾霾蓝,小米小米 厨具 141型，颜色: 雾霾蓝。家居品类热销产品，累计好评37万+。多功能收纳,,,,,,,,,
product,家居,,,华为华为 厨具 142型，颜色: 星空灰 | 重量: 11.2kg。家居品类热销产品，累计好评13万+。人体工学设计,SPU001142,华为 厨具 142型,厨具,华为,颜色: 星空灰 | 重量: 11.2kg,华为华为 厨具 142型，颜色: 星空灰 | 重量: 11.2kg。家居品类热销产品，累计好评13万+。人体工学设计,,,,,,,,,
product,家居,,,【欧莱雅旗舰店】欧莱雅 厨具 143型，重量: 17.7kg。实木环保材质。现在下单享买二免一。,SPU001143,欧莱雅 厨具 143型,厨具,欧莱雅,重量: 17.7kg,【欧莱雅旗舰店】欧莱雅 厨具 143型，重量: 17.7kg。实木环保材质。现在下单享买二免一。,,,,,,,,,
product,家居,,,苹果官方正品苹果 厨具 144型，颜色: 樱花粉 | 重量: 9.7kg。支持全国联保，多功能收纳。已通过家居行业标准认证。,SPU001144,苹果 厨具 144型,厨具,苹果,颜色: 樱花粉 | 重量: 9.7kg,苹果官方正品苹果 厨具 144型，颜色: 樱花粉 | 重量: 9.7kg。支持全国联保，多功能收纳。已通过家居行业标准认证。,,,,,,,,,
product,家居,,,【三星旗舰店】三星 厨具 145型，重量: 1.5kg。多功能收纳。现在下单享30天价保。,SPU001145,三星 厨具 145型,厨具,三星,重量: 1.5kg,【三星旗舰店】三星 厨具 145型，重量: 1.5kg。多功能收纳。现在下单享30天价保。,,,,,,,,,
product,家居,,,美的美的 厨具 146型，重量: 19.0kg | 规格: Pro版。家居品类热销产品，累计好评47万+。多功能收纳,SPU001146,美的 厨具 146型,厨具,美的,重量: 19.0kg | 规格: Pro版,美的美的 厨具 146型，重量: 19.0kg | 规格: Pro版。家居品类热销产品，累计好评47万+。多功能收纳,,,,,,,,,
product,家居,,,【百草味旗舰店】百草味 厨具 147型，颜色: 星空灰 | 规格: 升级版。实木环保材质。现在下单享限时包邮。,SPU001147,百草味 厨具 147型,厨具,百草味,颜色: 星空灰 | 规格: 升级版,【百草味旗舰店】百草味 厨具 147型，颜色: 星空灰 | 规格: 升级版。实木环保材质。现在下单享限时包邮。,,,,,,,,,
product,家居,,,三只松鼠官方正品三只松鼠 厨具 148型，重量: 7.1kg | 颜色: 星空灰。支持全国联保，多功能收纳。已通过家居行业标准认证。,SPU001148,三只松鼠 厨具 148型,厨具,三只松鼠,重量: 7.1kg | 颜色: 星空灰,三只松鼠官方正品三只松鼠 厨具 148型，重量: 7.1kg | 颜色: 星空灰。支持全国联保，多功能收纳。已通过家居行业标准认证。,,,,,,,,,
product,家居,,,欧莱雅欧莱雅 厨具 149型，颜色: 珍珠白。家居品类热销产品，累计好评50万+。人体工学设计,SPU001149,欧莱雅 厨具 149型,厨具,欧莱雅,颜色: 珍珠白,欧莱雅欧莱雅 厨具 149型，颜色: 珍珠白。家居品类热销产品，累计好评50万+。人体工学设计,,,,,,,,,
product,家居,,,【小米旗舰店】小米 厨具 150型，颜色: 雾霾蓝。多功能收纳。现在下单享30天价保。,SPU001150,小米 厨具 150型,厨具,小米,颜色: 雾霾蓝,【小米旗舰店】小米 厨具 150型，颜色: 雾霾蓝。多功能收纳。现在下单享30天价保。,,,,,,,,,
product,家居,,,【三星旗舰店】三星 厨具 151型，颜色: 雾霾蓝。实木环保材质。现在下单享限时包邮。,SPU001151,三星 厨具 151型,厨具,三星,颜色: 雾霾蓝,【三星旗舰店】三星 厨具 151型，颜色: 雾霾蓝。实木环保材质。现在下单享限时包邮。,,,,,,,,,
product,家居,,,【小米旗舰店】小米 厨具 152型，重量: 0.3kg | 颜色: 雾霾蓝 | 规格: 旗舰版。实木环保材质。现在下单享限时包邮。,SPU001152,小米 厨具 152型,厨具,小米,重量: 0.3kg | 颜色: 雾霾蓝 | 规格: 旗舰版,【小米旗舰店】小米 厨具 152型，重量: 0.3kg | 颜色: 雾霾蓝 | 规格: 旗舰版。实木环保材质。现在下单享限时包邮。,,,,,,,,,
product,家居,,,兰蔻官方正品兰蔻 厨具 153型，重量: 9.5kg。支持全国联保，多功能收纳。已通过家居行业标准认证。,SPU001153,兰蔻 厨具 153型,厨具,兰蔻,重量: 9.5kg,兰蔻官方正品兰蔻 厨具 153型，重量: 9.5kg。支持全国联保，多功能收纳。已通过家居行业标准认证。,,,,,,,,,
product,家居,,,资生堂官方正品资生堂 厨具 154型，重量: 7.9kg | 颜色: 珍珠白。支持全国联保，北欧简约风格。已通过家居行业标准认证。,SPU001154,资生堂 厨具 154型,厨具,资生堂,重量: 7.9kg | 颜色: 珍珠白,资生堂官方正品资生堂 厨具 154型，重量: 7.9kg | 颜色: 珍珠白。支持全国联保，北欧简约风格。已通过家居行业标准认证。,,,,,,,,,
product,家居,,,华为官方正品华为 厨具 155型，颜色: 樱花粉 | 规格: 标准版。支持全国联保，多功能收纳。已通过家居行业标准认证。,SPU001155,华为 厨具 155型,厨具,华为,颜色: 樱花粉 | 规格: 标准版,华为官方正品华为 厨具 155型，颜色: 樱花粉 | 规格: 标准版。支持全国联保，多功能收纳。已通过家居行业标准认证。,,,,,,,,,
product,家居,,,伊利伊利 厨具 156型，颜色: 珍珠白 | 规格: 旗舰版 | 重量: 7.5kg。家居品类热销产品，累计好评17万+。多功能收纳,SPU001156,伊利 厨具 156型,厨具,伊利,颜色: 珍珠白 | 规格: 旗舰版 | 重量: 7.5kg,伊利伊利 厨具 156型，颜色: 珍珠白 | 规格: 旗舰版 | 重量: 7.5kg。家居品类热销产品，累计好评17万+。多功能收纳,,,,,,,,,
product,家居,,,海尔官方正品海尔 厨具 157型，规格: Lite版 | 颜色: 星空灰 | 重量: 9.6kg。支持全国联保，人体工学设计。已通过家居行业标准认证。,SPU001157,海尔 厨具 157型,厨具,海尔,规格: Lite版 | 颜色: 星空灰 | 重量: 9.6kg,海尔官方正品海尔 厨具 157型，规格: Lite版 | 颜色: 星空灰 | 重量: 9.6kg。支持全国联保，人体工学设计。已通过家居行业标准认证。,,,,,,,,,
product,家居,,,三星三星 厨具 158型，规格: 升级版 | 颜色: 珍珠白。家居品类热销产品，累计好评30万+。北欧简约风格,SPU001158,三星 厨具 158型,厨具,三星,规格: 升级版 | 颜色: 珍珠白,三星三星 厨具 158型，规格: 升级版 | 颜色: 珍珠白。家居品类热销产品，累计好评30万+。北欧简约风格,,,,,,,,,
product,家居,,,【苹果旗舰店】苹果 厨具 159型，颜色: 经典黑 | 重量: 10.5kg。实木环保材质。现在下单享赠品随单送。,SPU001159,苹果 厨具 159型,厨具,苹果,颜色: 经典黑 | 重量: 10.5kg,【苹果旗舰店】苹果 厨具 159型，颜色: 经典黑 | 重量: 10.5kg。实木环保材质。现在下单享赠品随单送。,,,,,,,,,
product,家居,,,三只松鼠三只松鼠 厨具 160型，重量: 12.7kg | 规格: 升级版 | 颜色: 樱花粉。家居品类热销产品，累计好评11万+。北欧简约风格,SPU001160,三只松鼠 厨具 160型,厨具,三只松鼠,重量: 12.7kg | 规格: 升级版 | 颜色: 樱花粉,三只松鼠三只松鼠 厨具 160型，重量: 12.7kg | 规格: 升级版 | 颜色: 樱花粉。家居品类热销产品，累计好评11万+。北欧简约风格,,,,,,,,,
product,家居,,,【科沃斯旗舰店】科沃斯 厨具 161型，规格: 旗舰版 | 颜色: 星空灰 | 重量: 10.9kg。多功能收纳。现在下单享买二免一。,SPU001161,科沃斯 厨具 161型,厨具,科沃斯,规格: 旗舰版 | 颜色: 星空灰 | 重量: 10.9kg,【科沃斯旗舰店】科沃斯 厨具 161型，规格: 旗舰版 | 颜色: 星空灰 | 重量: 10.9kg。多功能收纳。现在下单享买二免一。,,,,,,,,,
product,家居,,,【蒙牛旗舰店】蒙牛 厨具 162型，规格: 标准版 | 颜色: 珍珠白。多功能收纳。现在下单享限时包邮。,SPU001162,蒙牛 厨具 162型,厨具,蒙牛,规格: 标准版 | 颜色: 珍珠白,【蒙牛旗舰店】蒙牛 厨具 162型，规格: 标准版 | 颜色: 珍珠白。多功能收纳。现在下单享限时包邮。,,,,,,,,,
product,家居,,,小米官方正品小米 厨具 163型，规格: Pro版 | 重量: 3.7kg | 颜色: 珍珠白。支持全国联保，北欧简约风格。已通过家居行业标准认证。,SPU001163,小米 厨具 163型,厨具,小米,规格: Pro版 | 重量: 3.7kg | 颜色: 珍珠白,小米官方正品小米 厨具 163型，规格: Pro版 | 重量: 3.7kg | 颜色: 珍珠白。支持全国联保，北欧简约风格。已通过家居行业标准认证。,,,,,,,,,
product,家居,,,【阿迪达斯旗舰店】阿迪达斯 厨具 164型，重量: 3.1kg | 颜色: 星空灰 | 规格: Lite版。多功能收纳。现在下单享赠品随单送。,SPU001164,阿迪达斯 厨具 164型,厨具,阿迪达斯,重量: 3.1kg | 颜色: 星空灰 | 规格: Lite版,【阿迪达斯旗舰店】阿迪达斯 厨具 164型，重量: 3.1kg | 颜色: 星空灰 | 规格: Lite版。多功能收纳。现在下单享赠品随单送。,,,,,,,,,
product,家居,,,【三只松鼠旗舰店】三只松鼠 厨具 165型，颜色: 雾霾蓝 | 规格: Pro版。人体工学设计。现在下单享限时包邮。,SPU001165,三只松鼠 厨具 165型,厨具,三只松鼠,颜色: 雾霾蓝 | 规格: Pro版,【三只松鼠旗舰店】三只松鼠 厨具 165型，颜色: 雾霾蓝 | 规格: Pro版。人体工学设计。现在下单享限时包邮。,,,,,,,,,
product,家居,,,兰蔻官方正品兰蔻 厨具 166型，规格: 标准版 | 重量: 10.8kg | 颜色: 雾霾蓝。支持全国联保，实木环保材质。已通过家居行业标准认证。,SPU001166,兰蔻 厨具 166型,厨具,兰蔻,规格: 标准版 | 重量: 10.8kg | 颜色: 雾霾蓝,兰蔻官方正品兰蔻 厨具 166型，规格: 标准版 | 重量: 10.8kg | 颜色: 雾霾蓝。支持全国联保，实木环保材质。已通过家居行业标准认证。,,,,,,,,,
product,家居,,,【兰蔻旗舰店】兰蔻 厨具 167型，重量: 18.4kg | 规格: Lite版。多功能收纳。现在下单享限时包邮。,SPU001167,兰蔻 厨具 167型,厨具,兰蔻,重量: 18.4kg | 规格: Lite版,【兰蔻旗舰店】兰蔻 厨具 167型，重量: 18.4kg | 规格: Lite版。多功能收纳。现在下单享限时包邮。,,,,,,,,,
product,家居,,,【海尔旗舰店】海尔 厨具 168型，规格: 旗舰版 | 颜色: 经典黑 | 重量: 17.5kg。多功能收纳。现在下单享赠品随单送。,SPU001168,海尔 厨具 168型,厨具,海尔,规格: 旗舰版 | 颜色: 经典黑 | 重量: 17.5kg,【海尔旗舰店】海尔 厨具 168型，规格: 旗舰版 | 颜色: 经典黑 | 重量: 17.5kg。多功能收纳。现在下单享赠品随单送。,,,,,,,,,
product,家居,,,苹果苹果 厨具 169型，颜色: 雾霾蓝。家居品类热销产品，累计好评9万+。北欧简约风格,SPU001169,苹果 厨具 169型,厨具,苹果,颜色: 雾霾蓝,苹果苹果 厨具 169型，颜色: 雾霾蓝。家居品类热销产品，累计好评9万+。北欧简约风格,,,,,,,,,
