type,spu_id,spu_name,category,sub_category,brand,specs,description,clean_text
product,SPU001261,科沃斯 护肤品 261型,美妆,护肤品,科沃斯,重量: 23.0kg,科沃斯官方正品科沃斯 护肤品 261型，重量: 23.0kg。支持全国联保，持妆12小时。已通过美妆行业标准认证。,科沃斯官方正品科沃斯 护肤品 261型，重量: 23.0kg。支持全国联保，持妆12小时。已通过美妆行业标准认证。
product,SPU001262,华为 护肤品 262型,美妆,护肤品,华为,重量: 18.6kg,【华为旗舰店】华为 护肤品 262型，重量: 18.6kg。持妆12小时。现在下单享限时包邮。,【华为旗舰店】华为 护肤品 262型，重量: 18.6kg。持妆12小时。现在下单享限时包邮。
product,SPU001263,蒙牛 护肤品 263型,美妆,护肤品,蒙牛,重量: 23.9kg | 规格: 旗舰版,蒙牛官方正品蒙牛 护肤品 263型，重量: 23.9kg | 规格: 旗舰版。支持全国联保，补水保湿。已通过美妆行业标准认证。,蒙牛官方正品蒙牛 护肤品 263型，重量: 23.9kg | 规格: 旗舰版。支持全国联保，补水保湿。已通过美妆行业标准认证。
product,SPU001264,伊利 护肤品 264型,美妆,护肤品,伊利,规格: Lite版 | 重量: 15.0kg,【伊利旗舰店】伊利 护肤品 264型，规格: Lite版 | 重量: 15.0kg。持妆12小时。现在下单享赠品随单送。,【伊利旗舰店】伊利 护肤品 264型，规格: Lite版 | 重量: 15.0kg。持妆12小时。现在下单享赠品随单送。
product,SPU001265,兰蔻 护肤品 265型,美妆,护肤品,兰蔻,规格: Pro版,兰蔻兰蔻 护肤品 265型，规格: Pro版。美妆品类热销产品，累计好评4万+。补水保湿,兰蔻兰蔻 护肤品 265型，规格: Pro版。美妆品类热销产品，累计好评4万+。补水保湿
product,SPU001266,耐克 护肤品 266型,美妆,护肤品,耐克,规格: Pro版 | 重量: 15.3kg,【耐克旗舰店】耐克 护肤品 266型，规格: Pro版 | 重量: 15.3kg。持妆12小时。现在下单享赠品随单送。,【耐克旗舰店】耐克 护肤品 266型，规格: Pro版 | 重量: 15.3kg。持妆12小时。现在下单享赠品随单送。
product,SPU001267,科沃斯 护肤品 267型,美妆,护肤品,科沃斯,颜色: 雾霾蓝 | 重量: 8.2kg,科沃斯官方正品科沃斯 护肤品 267型，颜色: 雾霾蓝 | 重量: 8.2kg。支持全国联保，敏感肌适用。已通过美妆行业标准认证。,科沃斯官方正品科沃斯 护肤品 267型，颜色: 雾霾蓝 | 重量: 8.2kg。支持全国联保，敏感肌适用。已通过美妆行业标准认证。
product,SPU001268,兰蔻 护肤品 268型,美妆,护肤品,兰蔻,重量: 1.1kg,兰蔻兰蔻 护肤品 268型，重量: 1.1kg。美妆品类热销产品，累计好评46万+。补水保湿,兰蔻兰蔻 护肤品 268型，重量: 1.1kg。美妆品类热销产品，累计好评46万+。补水保湿
product,SPU001269,三星 护肤品 269型,美妆,护肤品,三星,颜色: 樱花粉,三星三星 护肤品 269型，颜色: 樱花粉。美妆品类热销产品，累计好评4万+。敏感肌适用,三星三星 护肤品 269型，颜色: 樱花粉。美妆品类热销产品，累计好评4万+。敏感肌适用
product,SPU001270,伊利 护肤品 270型,美妆,护肤品,伊利,规格: 升级版 | 重量: 21.2kg | 颜色: 珍珠白,伊利官方正品伊利 护肤品 270型，规格: 升级版 | 重量: 21.2kg | 颜色: 珍珠白。支持全国联保，持妆12小时。已通过美妆行业标准认证。,伊利官方正品伊利 护肤品 270型，规格: 升级版 | 重量: 21.2kg | 颜色: 珍珠白。支持全国联保，持妆12小时。已通过美妆行业标准认证。
product,SPU001271,耐克 护肤品 271型,美妆,护肤品,耐克,颜色: 星空灰,耐克耐克 护肤品 271型，颜色: 星空灰。美妆品类热销产品，累计好评30万+。补水保湿,耐克耐克 护肤品 271型，颜色: 星空灰。美妆品类热销产品，累计好评30万+。补水保湿
product,SPU001272,阿迪达斯 护肤品 272型,美妆,护肤品,阿迪达斯,重量: 0.9kg | 颜色: 珍珠白 | 规格: 升级版,阿迪达斯官方正品阿迪达斯 护肤品 272型，重量: 0.9kg | 颜色: 珍珠白 | 规格: 升级版。支持全国联保，补水保湿。已通过美妆行业标准认证。,阿迪达斯官方正品阿迪达斯 护肤品 272型，重量: 0.9kg | 颜色: 珍珠白 | 规格: 升级版。支持全国联保，补水保湿。已通过美妆行业标准认证。
product,SPU001273,欧莱雅 护肤品 273型,美妆,护肤品,欧莱雅,颜色: 经典黑,欧莱雅欧莱雅 护肤品 273型，颜色: 经典黑。美妆品类热销产品，累计好评14万+。敏感肌适用,欧莱雅欧莱雅 护肤品 273型，颜色: 经典黑。美妆品类热销产品，累计好评14万+。敏感肌适用
product,SPU001274,安踏 护肤品 274型,美妆,护肤品,安踏,颜色: 经典黑 | 重量: 7.7kg | 规格: 标准版,【安踏旗舰店】安踏 护肤品 274型，颜色: 经典黑 | 重量: 7.7kg | 规格: 标准版。补水保湿。现在下单享赠品随单送。,【安踏旗舰店】安踏 护肤品 274型，颜色: 经典黑 | 重量: 7.7kg | 规格: 标准版。补水保湿。现在下单享赠品随单送。
product,SPU001275,百草味 护肤品 275型,美妆,护肤品,百草味,颜色: 樱花粉 | 重量: 11.1kg | 规格: 标准版,【百草味旗舰店】百草味 护肤品 275型，颜色: 樱花粉 | 重量: 11.1kg | 规格: 标准版。温和不刺激。现在下单享30天价保。,【百草味旗舰店】百草味 护肤品 275型，颜色: 樱花粉 | 重量: 11.1kg | 规格: 标准版。温和不刺激。现在下单享30天价保。
product,SPU001276,伊利 护肤品 276型,美妆,护肤品,伊利,颜色: 星空灰 | 规格: Lite版,伊利官方正品伊利 护肤品 276型，颜色: 星空灰 | 规格: Lite版。支持全国联保，持妆12小时。已通过美妆行业标准认证。,伊利官方正品伊利 护肤品 276型，颜色: 星空灰 | 规格: Lite版。支持全国联保，持妆12小时。已通过美妆行业标准认证。
product,SPU001277,百草味 护肤品 277型,美妆,护肤品,百草味,颜色: 珍珠白 | 规格: 旗舰版,百草味官方正品百草味 护肤品 277型，颜色: 珍珠白 | 规格: 旗舰版。支持全国联保，温和不刺激。已通过美妆行业标准认证。,百草味官方正品百草味 护肤品 277型，颜色: 珍珠白 | 规格: 旗舰版。支持全国联保，温和不刺激。已通过美妆行业标准认证。
product,SPU001278,百草味 护肤品 278型,美妆,护肤品,百草味,颜色: 星空灰 | 重量: 9.9kg,百草味官方正品百草味 护肤品 278型，颜色: 星空灰 | 重量: 9.9kg。支持全国联保，敏感肌适用。已通过美妆行业标准认证。,百草味官方正品百草味 护肤品 278型，颜色: 星空灰 | 重量: 9.9kg。支持全国联保，敏感肌适用。已通过美妆行业标准认证。
product,SPU001279,良品铺子 护肤品 279型,美妆,护肤品,良品铺子,规格: Pro版 | 重量: 0.9kg,良品铺子良品铺子 护肤品 279型，规格: Pro版 | 重量: 0.9kg。美妆品类热销产品，累计好评41万+。持妆12小时,良品铺子良品铺子 护肤品 279型，规格: Pro版 | 重量: 0.9kg。美妆品类热销产品，累计好评41万+。持妆12小时
product,SPU001280,兰蔻 护肤品 280型,美妆,护肤品,兰蔻,颜色: 樱花粉,兰蔻兰蔻 护肤品 280型，颜色: 樱花粉。美妆品类热销产品，累计好评10万+。温和不刺激,兰蔻兰蔻 护肤品 280型，颜色: 樱花粉。美妆品类热销产品，累计好评10万+。温和不刺激
product,SPU001281,良品铺子 护肤品 281型,美妆,护肤品,良品铺子,规格: 旗舰版 | 重量: 12.9kg | 颜色: 雾霾蓝,良品铺子官方正品良品铺子 护肤品 281型，规格: 旗舰版 | 重量: 12.9kg | 颜色: 雾霾蓝。支持全国联保，补水保湿。已通过美妆行业标准认证。,良品铺子官方正品良品铺子 护肤品 281型，规格: 旗舰版 | 重量: 12.9kg | 颜色: 雾霾蓝。支持全国联保，补水保湿。已通过美妆行业标准认证。
product,SPU001282,阿迪达斯 护肤品 282型,美妆,护肤品,阿迪达斯,重量: 2.9kg | 规格: Pro版,【阿迪达斯旗舰店】阿迪达斯 护肤品 282型，重量: 2.9kg | 规格: Pro版。温和不刺激。现在下单享买二免一。,【阿迪达斯旗舰店】阿迪达斯 护肤品 282型，重量: 2.9kg | 规格: Pro版。温和不刺激。现在下单享买二免一。
product,SPU001283,海尔 护肤品 283型,美妆,护肤品,海尔,重量: 6.9kg,海尔官方正品海尔 护肤品 283型，重量: 6.9kg。支持全国联保，敏感肌适用。已通过美妆行业标准认证。,海尔官方正品海尔 护肤品 283型，重量: 6.9kg。支持全国联保，敏感肌适用。已通过美妆行业标准认证。
product,SPU001284,小米 护肤品 284型,美妆,护肤品,小米,重量: 14.7kg | 颜色: 珍珠白 | 规格: 旗舰版,【小米旗舰店】小米 护肤品 284型，重量: 14.7kg | 颜色: 珍珠白 | 规格: 旗舰版。持妆12小时。现在下单享限时包邮。,【小米旗舰店】小米 护肤品 284型，重量: 14.7kg | 颜色: 珍珠白 | 规格: 旗舰版。持妆12小时。现在下单享限时包邮。
product,SPU001285,伊利 护肤品 285型,美妆,护肤品,伊利,规格: 升级版 | 重量: 15.0kg,伊利伊利 护肤品 285型，规格: 升级版 | 重量: 15.0kg。美妆品类热销产品，累计好评15万+。温和不刺激,伊利伊利 护肤品 285型，规格: 升级版 | 重量: 15.0kg。美妆品类热销产品，累计好评15万+。温和不刺激
product,SPU001286,三星 护肤品 286型,美妆,护肤品,三星,规格: 旗舰版 | 颜色: 星空灰,【三星旗舰店】三星 护肤品 286型，规格: 旗舰版 | 颜色: 星空灰。补水保湿。现在下单享限时包邮。,【三星旗舰店】三星 护肤品 286型，规格: 旗舰版 | 颜色: 星空灰。补水保湿。现在下单享限时包邮。
product,SPU001287,科沃斯 护肤品 287型,美妆,护肤品,科沃斯,规格: Lite版,科沃斯科沃斯 护肤品 287型，规格: Lite版。美妆品类热销产品，累计好评1万+。敏感肌适用,科沃斯科沃斯 护肤品 287型，规格: Lite版。美妆品类热销产品，累计好评1万+。敏感肌适用
product,SPU001288,兰蔻 护肤品 288型,美妆,护肤品,兰蔻,颜色: 珍珠白 | 重量: 21.5kg,【兰蔻旗舰店】兰蔻 护肤品 288型，颜色: 珍珠白 | 重量: 21.5kg。温和不刺激。现在下单享买二免一。,【兰蔻旗舰店】兰蔻 护肤品 288型，颜色: 珍珠白 | 重量: 21.5kg。温和不刺激。现在下单享买二免一。
product,SPU001289,华为 护肤品 289型,美妆,护肤品,华为,规格: 标准版 | 颜色: 雾霾蓝 | 重量: 23.6kg,【华为旗舰店】华为 护肤品 289型，规格: 标准版 | 颜色: 雾霾蓝 | 重量: 23.6kg。持妆12小时。现在下单享限时包邮。,【华为旗舰店】华为 护肤品 289型，规格: 标准版 | 颜色: 雾霾蓝 | 重量: 23.6kg。持妆12小时。现在下单享限时包邮。
product,SPU001290,李宁 护肤品 290型,美妆,护肤品,李宁,重量: 23.2kg,李宁李宁 护肤品 290型，重量: 23.2kg。美妆品类热销产品，累计好评33万+。持妆12小时,李宁李宁 护肤品 290型，重量: 23.2kg。美妆品类热销产品，累计好评33万+。持妆12小时
product,SPU001291,资生堂 护肤品 291型,美妆,护肤品,资生堂,规格: 标准版 | 颜色: 星空灰,资生堂资生堂 护肤品 291型，规格: 标准版 | 颜色: 星空灰。美妆品类热销产品，累计好评21万+。敏感肌适用,资生堂资生堂 护肤品 291型，规格: 标准版 | 颜色: 星空灰。美妆品类热销产品，累计好评21万+。敏感肌适用
product,SPU001292,欧莱雅 护肤品 292型,美妆,护肤品,欧莱雅,重量: 10.9kg | 规格: Lite版 | 颜色: 经典黑,欧莱雅欧莱雅 护肤品 292型，重量: 10.9kg | 规格: Lite版 | 颜色: 经典黑。美妆品类热销产品，累计好评4万+。补水保湿,欧莱雅欧莱雅 护肤品 292型，重量: 10.9kg | 规格: Lite版 | 颜色: 经典黑。美妆品类热销产品，累计好评4万+。补水保湿
product,SPU001293,华为 护肤品 293型,美妆,护肤品,华为,颜色: 雾霾蓝 | 重量: 5.6kg | 规格: 升级版,【华为旗舰店】华为 护肤品 293型，颜色: 雾霾蓝 | 重量: 5.6kg | 规格: 升级版。持妆12小时。现在下单享限时包邮。,【华为旗舰店】华为 护肤品 293型，颜色: 雾霾蓝 | 重量: 5.6kg | 规格: 升级版。持妆12小时。现在下单享限时包邮。
product,SPU001294,美的 护肤品 294型,美妆,护肤品,美的,重量: 22.2kg,美的美的 护肤品 294型，重量: 22.2kg。美妆品类热销产品，累计好评41万+。温和不刺激,美的美的 护肤品 294型，重量: 22.2kg。美妆品类热销产品，累计好评41万+。温和不刺激
product,SPU001295,李宁 护肤品 295型,美妆,护肤品,李宁,规格: Lite版 | 颜色: 经典黑,李宁官方正品李宁 护肤品 295型，规格: Lite版 | 颜色: 经典黑。支持全国联保，敏感肌适用。已通过美妆行业标准认证。,李宁官方正品李宁 护肤品 295型，规格: Lite版 | 颜色: 经典黑。支持全国联保，敏感肌适用。已通过美妆行业标准认证。
product,SPU001296,格力 护肤品 296型,美妆,护肤品,格力,重量: 13.7kg,格力格力 护肤品 296型，重量: 13.7kg。美妆品类热销产品，累计好评47万+。补水保湿,格力格力 护肤品 296型，重量: 13.7kg。美妆品类热销产品，累计好评47万+。补水保湿
product,SPU001297,阿迪达斯 护肤品 297型,美妆,护肤品,阿迪达斯,重量: 9.0kg | 颜色: 经典黑 | 规格: 升级版,阿迪达斯阿迪达斯 护肤品 297型，重量: 9.0kg | 颜色: 经典黑 | 规格: 升级版。美妆品类热销产品，累计好评36万+。补水保湿,阿迪达斯阿迪达斯 护肤品 297型，重量: 9.0kg | 颜色: 经典黑 | 规格: 升级版。美妆品类热销产品，累计好评36万+。补水保湿
product,SPU001298,格力 护肤品 298型,美妆,护肤品,格力,重量: 4.2kg | 颜色: 珍珠白,格力官方正品格力 护肤品 298型，重量: 4.2kg | 颜色: 珍珠白。支持全国联保，持妆12小时。已通过美妆行业标准认证。,格力官方正品格力 护肤品 298型，重量: 4.2kg | 颜色: 珍珠白。支持全国联保，持妆12小时。已通过美妆行业标准认证。
product,SPU001299,百草味 护肤品 299型,美妆,护肤品,百草味,颜色: 星空灰 | 规格: Pro版 | 重量: 10.0kg,百草味官方正品百草味 护肤品 299型，颜色: 星空灰 | 规格: Pro版 | 重量: 10.0kg。支持全国联保，补水保湿。已通过美妆行业标准认证。,百草味官方正品百草味 护肤品 299型，颜色: 星空灰 | 规格: Pro版 | 重量: 10.0kg。支持全国联保，补水保湿。已通过美妆行业标准认证。
product,SPU001300,格力 护肤品 300型,美妆,护肤品,格力,规格: 旗舰版 | 重量: 8.4kg,格力格力 护肤品 300型，规格: 旗舰版 | 重量: 8.4kg。美妆品类热销产品，累计好评22万+。持妆12小时,格力格力 护肤品 300型，规格: 旗舰版 | 重量: 8.4kg。美妆品类热销产品，累计好评22万+。持妆12小时
